#{"t_start": 1716476490.580547, "env_id": "None"}
r,l,t
0.0,30,3372.371411
0.0,30,3372.371416
0.0,30,3372.453052
0.0,30,3372.453095
0.0,30,3372.453104
0.0,30,3372.45311
0.0,30,3372.453116
0.0,30,3372.453121
0.0,30,3372.453126
0.0,30,3372.453131
0.0,30,3372.533996
0.0,30,3372.534024
0.0,30,3372.534032
0.0,30,3372.534038
0.0,30,3372.534044
0.0,30,3372.534049
0.0,30,3372.534054
0.0,30,3372.534059
0.0,30,3372.613832
0.0,30,3372.613853
0.0,30,3372.613861
0.0,30,3372.613867
0.0,30,3372.613873
0.0,30,3372.613878
0.0,30,3372.613883
0.0,30,3372.613888
0.0,30,3372.694007
0.0,30,3372.69404
0.0,30,3372.694048
0.0,30,3372.694054
0.0,30,3372.69406
0.0,30,3372.694065
0.0,30,3372.69407
0.0,30,3372.694074
0.0,30,3372.774878
0.0,30,3372.774911
0.0,30,3372.77492
0.0,30,3372.774927
0.0,30,3372.774934
0.0,30,3372.774941
0.0,30,3372.774946
0.0,30,3372.774952
0.0,30,3372.870924
0.0,30,3372.871041
0.0,30,3372.871065
0.0,30,3372.871074
0.0,30,3372.87108
0.0,30,3372.871085
0.0,30,3372.871091
0.0,30,3372.871096
0.0,30,3372.965822
0.0,30,3372.965872
0.0,30,3372.965888
0.0,30,3372.965895
0.0,30,3372.965901
0.0,30,3372.965907
0.0,30,3372.965912
0.0,30,3372.965924
0.0,30,3373.063169
0.0,30,3373.063221
0.0,30,3373.063231
0.0,30,3373.063237
0.0,30,3373.063243
0.0,30,3373.063249
0.0,30,3373.06326
0.0,30,3373.063265
0.0,30,3373.160255
0.0,30,3373.160312
0.0,30,3373.160323
0.0,30,3373.160329
0.0,30,3373.160335
0.0,30,3373.16034
0.0,30,3373.160346
0.0,30,3373.160351
0.0,30,3373.282768
0.0,30,3373.282827
0.0,30,3373.282844
0.0,30,3373.282852
0.0,30,3373.282859
0.0,30,3373.282868
0.0,30,3373.282874
0.0,30,3373.282885
0.0,30,3373.385157
0.0,30,3373.385217
0.0,30,3373.385228
0.0,30,3373.385236
0.0,30,3373.385242
0.0,30,3373.385248
0.0,30,3373.385254
0.0,30,3373.38526
0.0,30,3373.474588
0.0,30,3373.474644
0.0,30,3373.474654
0.0,30,3373.474661
0.0,30,3373.47467
0.0,30,3373.47468
0.0,30,3373.474685
0.0,30,3373.47469
0.0,30,3373.556966
0.0,30,3373.557015
0.0,30,3373.557024
0.0,30,3373.557035
0.0,30,3373.557041
0.0,30,3373.557046
0.0,30,3373.557059
0.0,30,3373.557064
0.0,30,3373.638591
0.0,30,3373.638639
0.0,30,3373.63865
0.0,30,3373.638656
0.0,30,3373.638662
0.0,30,3373.638667
0.0,30,3373.638672
0.0,30,3373.638677
0.0,30,3373.721888
0.0,30,3373.721941
0.0,30,3373.721951
0.0,30,3373.721957
0.0,30,3373.721963
0.0,30,3373.721968
0.0,30,3373.721973
0.0,30,3373.721978
0.0,30,3373.804234
0.0,30,3373.804282
0.0,30,3373.804292
0.0,30,3373.804298
0.0,30,3373.804304
0.0,30,3373.80431
0.0,30,3373.804315
0.0,30,3373.80432
0.0,30,3373.888586
0.0,30,3373.888637
0.0,30,3373.88865
0.0,30,3373.888656
0.0,30,3373.888662
0.0,30,3373.888668
0.0,30,3373.888673
0.0,30,3373.888678
0.0,30,3373.969348
0.0,30,3373.969374
0.0,30,3373.969382
0.0,30,3373.969388
0.0,30,3373.969394
0.0,30,3373.969399
0.0,30,3373.969404
0.0,30,3373.969409
0.0,30,3374.049102
0.0,30,3374.049121
0.0,30,3374.049129
0.0,30,3374.049139
0.0,30,3374.049145
0.0,30,3374.04915
0.0,30,3374.049155
0.0,30,3374.049162
0.0,30,3374.129385
0.0,30,3374.129404
0.0,30,3374.129412
0.0,30,3374.129418
0.0,30,3374.129423
0.0,30,3374.129428
0.0,30,3374.129434
0.0,30,3374.129438
0.0,30,3374.210192
0.0,30,3374.210211
0.0,30,3374.210219
0.0,30,3374.210225
0.0,30,3374.210231
0.0,30,3374.210236
0.0,30,3374.210241
0.0,30,3374.210246
0.0,30,3374.289935
0.0,30,3374.289953
0.0,30,3374.28996
0.0,30,3374.289966
0.0,30,3374.289972
0.0,30,3374.289985
0.0,30,3374.28999
0.0,30,3374.289995
0.0,30,3374.372108
0.0,30,3374.372149
0.0,30,3374.372158
0.0,30,3374.372164
0.0,30,3374.37217
0.0,30,3374.372175
0.0,30,3374.37218
0.0,30,3374.372185
0.0,30,3374.451651
0.0,30,3374.451676
0.0,30,3374.451684
0.0,30,3374.45169
0.0,30,3374.451696
0.0,30,3374.451702
0.0,30,3374.451707
0.0,30,3374.451712
0.0,30,3374.531983
0.0,30,3374.532004
0.0,30,3374.532011
0.0,30,3374.532018
0.0,30,3374.532023
0.0,30,3374.532029
0.0,30,3374.532034
0.0,30,3374.532039
0.0,30,3374.613725
0.0,30,3374.613745
0.0,30,3374.613753
0.0,30,3374.613759
0.0,30,3374.613764
0.0,30,3374.61377
0.0,30,3374.613775
0.0,30,3374.613781
0.0,30,3374.693555
0.0,30,3374.693575
0.0,30,3374.693583
0.0,30,3374.693597
0.0,30,3374.693602
0.0,30,3374.693608
0.0,30,3374.693612
0.0,30,3374.693617
0.0,30,3374.775391
0.0,30,3374.775416
0.0,30,3374.775424
0.0,30,3374.77543
0.0,30,3374.775436
0.0,30,3374.775441
0.0,30,3374.775446
0.0,30,3374.775451
0.0,30,3374.856272
0.0,30,3374.856312
0.0,30,3374.856321
0.0,30,3374.856327
0.0,30,3374.856332
0.0,30,3374.856337
0.0,30,3374.856343
0.0,30,3374.856347
0.0,30,3436.728513
0.0,30,3436.728811
0.0,30,3436.72883
0.0,30,3436.728838
0.0,30,3436.728844
0.0,30,3436.72885
0.0,30,3436.728855
0.0,30,3436.72886
0.0,30,3436.906863
0.0,30,3436.906922
0.0,30,3436.906933
0.0,30,3436.90694
0.0,30,3436.906946
0.0,30,3436.906951
0.0,30,3436.906957
0.0,30,3436.906961
0.0,30,3437.071755
0.0,30,3437.071816
0.0,30,3437.071827
0.0,30,3437.071833
0.0,30,3437.07185
0.0,30,3437.07186
0.0,30,3437.071866
0.0,30,3437.071871
0.0,30,3437.271998
0.0,30,3437.272057
0.0,30,3437.272069
0.0,30,3437.272078
0.0,30,3437.272086
0.0,30,3437.272091
0.0,30,3437.272097
0.0,30,3437.272102
0.0,30,3437.468138
0.0,30,3437.468354
0.0,30,3437.468373
0.0,30,3437.468382
0.0,30,3437.468388
0.0,30,3437.468396
0.0,30,3437.468403
0.0,30,3437.46841
0.0,30,3437.655355
0.0,30,3437.655427
0.0,30,3437.655437
0.0,30,3437.655444
0.0,30,3437.65545
0.0,30,3437.655462
0.0,30,3437.655468
0.0,30,3437.655475
0.0,30,3437.830077
0.0,30,3437.830135
0.0,30,3437.830148
0.0,30,3437.830161
0.0,30,3437.830173
0.0,30,3437.83018
0.0,30,3437.830186
0.0,30,3437.830191
0.0,30,3437.991465
0.0,30,3437.991521
0.0,30,3437.991536
0.0,30,3437.991543
0.0,30,3437.991552
0.0,30,3437.991558
0.0,30,3437.991564
0.0,30,3437.991574
0.0,30,3438.160916
0.0,30,3438.160979
0.0,30,3438.160991
0.0,30,3438.161009
0.0,30,3438.161016
0.0,30,3438.161022
0.0,30,3438.161027
0.0,30,3438.161032
0.0,30,3438.323615
0.0,30,3438.323665
0.0,30,3438.323676
0.0,30,3438.323683
0.0,30,3438.323689
0.0,30,3438.323694
0.0,30,3438.323699
0.0,30,3438.323705
0.0,30,3438.49317
0.0,30,3438.493219
0.0,30,3438.49323
0.0,30,3438.493237
0.0,30,3438.493243
0.0,30,3438.493249
0.0,30,3438.493255
0.0,30,3438.493271
0.0,30,3438.679104
0.0,30,3438.679167
0.0,30,3438.679183
0.0,30,3438.67919
0.0,30,3438.679197
0.0,30,3438.679203
0.0,30,3438.679209
0.0,30,3438.679215
0.0,30,3438.874932
0.0,30,3438.874989
0.0,30,3438.875004
0.0,30,3438.875011
0.0,30,3438.875017
0.0,30,3438.875023
0.0,30,3438.875028
0.0,30,3438.875033
0.0,30,3439.054668
0.0,30,3439.054729
0.0,30,3439.054741
0.0,30,3439.054748
0.0,30,3439.054754
0.0,30,3439.054761
0.0,30,3439.054771
0.0,30,3439.054778
0.0,30,3439.219956
0.0,30,3439.220019
0.0,30,3439.220031
0.0,30,3439.22004
0.0,30,3439.220047
0.0,30,3439.220056
0.0,30,3439.220064
0.0,30,3439.22007
0.0,30,3439.368233
0.0,30,3439.368304
0.0,30,3439.368319
0.0,30,3439.368329
0.0,30,3439.368335
0.0,30,3439.368345
0.0,30,3439.368351
0.0,30,3439.368357
0.0,30,3439.516287
0.0,30,3439.51656
0.0,30,3439.516574
0.0,30,3439.516581
0.0,30,3439.516586
0.0,30,3439.516592
0.0,30,3439.516597
0.0,30,3439.516603
0.0,30,3439.668045
0.0,30,3439.668115
0.0,30,3439.668131
0.0,30,3439.668142
0.0,30,3439.668149
0.0,30,3439.668158
0.0,30,3439.668168
0.0,30,3439.668173
0.0,30,3439.821259
0.0,30,3439.821315
0.0,30,3439.821326
0.0,30,3439.821334
0.0,30,3439.821342
0.0,30,3439.821348
0.0,30,3439.821355
0.0,30,3439.82136
0.0,30,3439.968596
0.0,30,3439.968646
0.0,30,3439.968656
0.0,30,3439.968663
0.0,30,3439.968669
0.0,30,3439.968674
0.0,30,3439.968679
0.0,30,3439.968684
0.0,30,3440.116921
0.0,30,3440.116974
0.0,30,3440.116988
0.0,30,3440.116996
0.0,30,3440.117004
0.0,30,3440.117011
0.0,30,3440.117018
0.0,30,3440.117025
0.0,30,3440.267991
0.0,30,3440.268047
0.0,30,3440.268058
0.0,30,3440.268066
0.0,30,3440.268074
0.0,30,3440.26808
0.0,30,3440.268088
0.0,30,3440.268097
0.0,30,3440.416857
0.0,30,3440.416906
0.0,30,3440.416917
0.0,30,3440.416928
0.0,30,3440.416934
0.0,30,3440.41694
0.0,30,3440.416945
0.0,30,3440.41695
0.0,30,3440.562205
0.0,30,3440.562258
0.0,30,3440.562272
0.0,30,3440.562279
0.0,30,3440.562289
0.0,30,3440.562297
0.0,30,3440.562303
0.0,30,3440.56231
0.0,30,3440.711399
0.0,30,3440.711451
0.0,30,3440.711461
0.0,30,3440.711468
0.0,30,3440.711474
0.0,30,3440.711479
0.0,30,3440.711484
0.0,30,3440.71149
0.0,30,3440.864972
0.0,30,3440.865022
0.0,30,3440.865032
0.0,30,3440.86504
0.0,30,3440.865049
0.0,30,3440.865056
0.0,30,3440.865062
0.0,30,3440.865069
0.0,30,3441.036839
0.0,30,3441.036888
0.0,30,3441.0369
0.0,30,3441.036909
0.0,30,3441.036916
0.0,30,3441.036923
0.0,30,3441.03693
0.0,30,3441.03694
0.0,30,3441.219539
0.0,30,3441.219601
0.0,30,3441.219611
0.0,30,3441.219618
0.0,30,3441.219624
0.0,30,3441.219629
0.0,30,3441.219635
0.0,30,3441.219641
0.0,30,3441.397126
0.0,30,3441.397179
0.0,30,3441.397192
0.0,30,3441.3972
0.0,30,3441.397214
0.0,30,3441.39722
0.0,30,3441.397228
0.0,30,3441.397237
0.0,30,3441.56687
0.0,30,3441.566926
0.0,30,3441.566939
0.0,30,3441.566946
0.0,30,3441.566952
0.0,30,3441.566957
0.0,30,3441.566962
0.0,30,3441.566972
0.0,30,3441.716377
0.0,30,3441.71643
0.0,30,3441.716443
0.0,30,3441.716454
0.0,30,3441.716461
0.0,30,3441.716468
0.0,30,3441.716473
0.0,30,3441.716479
0.0,30,3441.858199
0.0,30,3441.858253
0.0,30,3441.858265
0.0,30,3441.858272
0.0,30,3441.858279
0.0,30,3441.858284
0.0,30,3441.85829
0.0,30,3441.858304
0.0,30,3442.041641
0.0,30,3442.041769
0.0,30,3442.041812
0.0,30,3442.04183
0.0,30,3442.041839
0.0,30,3442.041846
0.0,30,3442.041854
0.0,30,3442.041862
0.0,30,3442.25219
0.0,30,3442.252264
0.0,30,3442.252295
0.0,30,3442.252309
0.0,30,3442.252318
0.0,30,3442.252326
0.0,30,3442.252336
0.0,30,3442.252345
0.0,30,3442.445727
0.0,30,3442.445781
0.0,30,3442.445793
0.0,30,3442.445802
0.0,30,3442.445812
0.0,30,3442.445819
0.0,30,3442.445824
0.0,30,3442.44583
0.0,30,3442.662459
0.0,30,3442.662526
0.0,30,3442.66254
0.0,30,3442.66255
0.0,30,3442.66256
0.0,30,3442.662567
0.0,30,3442.662577
0.0,30,3442.662583
0.0,30,3442.86533
0.0,30,3442.865383
0.0,30,3442.865394
0.0,30,3442.865402
0.0,30,3442.86541
0.0,30,3442.865417
0.0,30,3442.865424
0.0,30,3442.865433
0.0,30,3443.344029
0.0,30,3443.34409
0.0,30,3443.344105
0.0,30,3443.344116
0.0,30,3443.344125
0.0,30,3443.344134
0.0,30,3443.344142
0.0,30,3443.34415
0.0,30,3443.573386
0.0,30,3443.573457
0.0,30,3443.573469
0.0,30,3443.573475
0.0,30,3443.573481
0.0,30,3443.573487
0.0,30,3443.573493
0.0,30,3443.573498
0.0,30,3443.803163
0.0,30,3443.803225
0.0,30,3443.803238
0.0,30,3443.803248
0.0,30,3443.803256
0.0,30,3443.803263
0.0,30,3443.803272
0.0,30,3443.803281
0.0,30,3444.019179
0.0,30,3444.019229
0.0,30,3444.019239
0.0,30,3444.019246
0.0,30,3444.019252
0.0,30,3444.019258
0.0,30,3444.019263
0.0,30,3444.019269
0.0,30,3444.202375
0.0,30,3444.202444
0.0,30,3444.202458
0.0,30,3444.202464
0.0,30,3444.202474
0.0,30,3444.202479
0.0,30,3444.202485
0.0,30,3444.20249
0.0,30,3444.389158
0.0,30,3444.389216
0.0,30,3444.38923
0.0,30,3444.38924
0.0,30,3444.389248
0.0,30,3444.389258
0.0,30,3444.389265
0.0,30,3444.389273
0.0,30,3444.592125
0.0,30,3444.592176
0.0,30,3444.592188
0.0,30,3444.592196
0.0,30,3444.592202
0.0,30,3444.592209
0.0,30,3444.592216
0.0,30,3444.592226
0.0,30,3444.812728
0.0,30,3444.812787
0.0,30,3444.812803
0.0,30,3444.812814
0.0,30,3444.812822
0.0,30,3444.812831
0.0,30,3444.81284
0.0,30,3444.812852
0.0,30,3445.001928
0.0,30,3445.001992
0.0,30,3445.002004
0.0,30,3445.002016
0.0,30,3445.002023
0.0,30,3445.002029
0.0,30,3445.002034
0.0,30,3445.00204
0.0,30,3445.197292
0.0,30,3445.197347
0.0,30,3445.19736
0.0,30,3445.197367
0.0,30,3445.197373
0.0,30,3445.197379
0.0,30,3445.197384
0.0,30,3445.19739
0.0,30,3445.41075
0.0,30,3445.410809
0.0,30,3445.410822
0.0,30,3445.410829
0.0,30,3445.410838
0.0,30,3445.410844
0.0,30,3445.41085
0.0,30,3445.410857
0.0,30,3445.602892
0.0,30,3445.602943
0.0,30,3445.602953
0.0,30,3445.60296
0.0,30,3445.602966
0.0,30,3445.602971
0.0,30,3445.602977
0.0,30,3445.602994
0.0,30,3445.810065
0.0,30,3445.810116
0.0,30,3445.810126
0.0,30,3445.810133
0.0,30,3445.810138
0.0,30,3445.810144
0.0,30,3445.810149
0.0,30,3445.810154
0.0,30,3446.004356
0.0,30,3446.004413
0.0,30,3446.004425
0.0,30,3446.004432
0.0,30,3446.004438
0.0,30,3446.004445
0.0,30,3446.004452
0.0,30,3446.004457
0.0,30,3446.207769
0.0,30,3446.207827
0.0,30,3446.207838
0.0,30,3446.207849
0.0,30,3446.207856
0.0,30,3446.207865
0.0,30,3446.207872
0.0,30,3446.20788
0.0,30,3446.407169
0.0,30,3446.407513
0.0,30,3446.407553
0.0,30,3446.407563
0.0,30,3446.407574
0.0,30,3446.407581
0.0,30,3446.407586
0.0,30,3446.407592
0.0,30,3446.604491
0.0,30,3446.604547
0.0,30,3446.604559
0.0,30,3446.604566
0.0,30,3446.604573
0.0,30,3446.604578
0.0,30,3446.604584
0.0,30,3446.604589
0.0,30,3446.807159
0.0,30,3446.807222
0.0,30,3446.807234
0.0,30,3446.807242
0.0,30,3446.807252
0.0,30,3446.807259
0.0,30,3446.80727
0.0,30,3446.807277
0.0,30,3446.994416
0.0,30,3446.994469
0.0,30,3446.994482
0.0,30,3446.99449
0.0,30,3446.994498
0.0,30,3446.994507
0.0,30,3446.994517
0.0,30,3446.994526
0.0,30,3447.153995
0.0,30,3447.154053
0.0,30,3447.154066
0.0,30,3447.154074
0.0,30,3447.154084
0.0,30,3447.15409
0.0,30,3447.154105
0.0,30,3447.154114
0.0,30,3447.315674
0.0,30,3447.315725
0.0,30,3447.315735
0.0,30,3447.315746
0.0,30,3447.315752
0.0,30,3447.315758
0.0,30,3447.315763
0.0,30,3447.31577
0.0,30,3447.473174
0.0,30,3447.473224
0.0,30,3447.473234
0.0,30,3447.473241
0.0,30,3447.473247
0.0,30,3447.473253
0.0,30,3447.473262
0.0,30,3447.473273
0.0,30,3447.638592
0.0,30,3447.638645
0.0,30,3447.638655
0.0,30,3447.638662
0.0,30,3447.638668
0.0,30,3447.638673
0.0,30,3447.638679
0.0,30,3447.638695
0.0,30,3447.805533
0.0,30,3447.805592
0.0,30,3447.805604
0.0,30,3447.805611
0.0,30,3447.805617
0.0,30,3447.805623
0.0,30,3447.805628
0.0,30,3447.805634
0.0,30,3447.968158
0.0,30,3447.968216
0.0,30,3447.968229
0.0,30,3447.968236
0.0,30,3447.968242
0.0,30,3447.968251
0.0,30,3447.968257
0.0,30,3447.968262
0.0,30,3448.12073
0.0,30,3448.120785
0.0,30,3448.120796
0.0,30,3448.120802
0.0,30,3448.120808
0.0,30,3448.120813
0.0,30,3448.12082
0.0,30,3448.120826
0.0,30,3448.300647
0.0,30,3448.300708
0.0,30,3448.300725
0.0,30,3448.300731
0.0,30,3448.300738
0.0,30,3448.300744
0.0,30,3448.300752
0.0,30,3448.300758
0.0,30,3448.533036
0.0,30,3448.533171
0.0,30,3448.533201
0.0,30,3448.533215
0.0,30,3448.533226
0.0,30,3448.533236
0.0,30,3448.533246
0.0,30,3448.533256
0.0,30,3448.731783
0.0,30,3448.731982
0.0,30,3448.732013
0.0,30,3448.732028
0.0,30,3448.732035
0.0,30,3448.732043
0.0,30,3448.73205
0.0,30,3448.732055
0.0,30,3448.943727
0.0,30,3448.943789
0.0,30,3448.943802
0.0,30,3448.94381
0.0,30,3448.94382
0.0,30,3448.943831
0.0,30,3448.943841
0.0,30,3448.943847
0.0,30,3449.143702
0.0,30,3449.143763
0.0,30,3449.143777
0.0,30,3449.143787
0.0,30,3449.143795
0.0,30,3449.143803
0.0,30,3449.143812
0.0,30,3449.143819
0.0,30,3449.681004
0.0,30,3449.681065
0.0,30,3449.681077
0.0,30,3449.681084
0.0,30,3449.68109
0.0,30,3449.681095
0.0,30,3449.681101
0.0,30,3449.681107
0.0,30,3449.796465
0.0,30,3449.796514
0.0,30,3449.796529
0.0,30,3449.796536
0.0,30,3449.796542
0.0,30,3449.796547
0.0,30,3449.796553
0.0,30,3449.796558
0.0,30,3449.928173
0.0,30,3449.928227
0.0,30,3449.928237
0.0,30,3449.928243
0.0,30,3449.928249
0.0,30,3449.928255
0.0,30,3449.92826
0.0,30,3449.928266
0.0,30,3450.049731
0.0,30,3450.049787
0.0,30,3450.049806
0.0,30,3450.049813
0.0,30,3450.049819
0.0,30,3450.049824
0.0,30,3450.049831
0.0,30,3450.049837
0.0,30,3450.171317
0.0,30,3450.171382
0.0,30,3450.171395
0.0,30,3450.171403
0.0,30,3450.17141
0.0,30,3450.171416
0.0,30,3450.171423
0.0,30,3450.171429
0.0,30,3450.282404
0.0,30,3450.282462
0.0,30,3450.282474
0.0,30,3450.282481
0.0,30,3450.282488
0.0,30,3450.282493
0.0,30,3450.282499
0.0,30,3450.282505
0.0,30,3450.39943
0.0,30,3450.399485
0.0,30,3450.399494
0.0,30,3450.399504
0.0,30,3450.39951
0.0,30,3450.399516
0.0,30,3450.399521
0.0,30,3450.399526
0.0,30,3450.51174
0.0,30,3450.511814
0.0,30,3450.51183
0.0,30,3450.511837
0.0,30,3450.511844
0.0,30,3450.511853
0.0,30,3450.511859
0.0,30,3450.511864
0.0,30,3450.626522
0.0,30,3450.626578
0.0,30,3450.626589
0.0,30,3450.626596
0.0,30,3450.626605
0.0,30,3450.626611
0.0,30,3450.626617
0.0,30,3450.626622
0.0,30,3450.773711
0.0,30,3450.773757
0.0,30,3450.773769
0.0,30,3450.773776
0.0,30,3450.773782
0.0,30,3450.773789
0.0,30,3450.773796
0.0,30,3450.773802
0.0,30,3450.886801
0.0,30,3450.886845
0.0,30,3450.886855
0.0,30,3450.886862
0.0,30,3450.886868
0.0,30,3450.886874
0.0,30,3450.886879
0.0,30,3450.886884
0.0,30,3451.013809
0.0,30,3451.013866
0.0,30,3451.013878
0.0,30,3451.013885
0.0,30,3451.013894
0.0,30,3451.013904
0.0,30,3451.013913
0.0,30,3451.013922
0.0,30,3451.136755
0.0,30,3451.13681
0.0,30,3451.136821
0.0,30,3451.136828
0.0,30,3451.136837
0.0,30,3451.136844
0.0,30,3451.136856
0.0,30,3451.136863
0.0,30,3451.262107
0.0,30,3451.262177
0.0,30,3451.26219
0.0,30,3451.2622
0.0,30,3451.262206
0.0,30,3451.262212
0.0,30,3451.262217
0.0,30,3451.262223
0.0,30,3451.393805
0.0,30,3451.393867
0.0,30,3451.393878
0.0,30,3451.393885
0.0,30,3451.393903
0.0,30,3451.393909
0.0,30,3451.393914
0.0,30,3451.39392
0.0,30,3451.552485
0.0,30,3451.552543
0.0,30,3451.552555
0.0,30,3451.552561
0.0,30,3451.552567
0.0,30,3451.552572
0.0,30,3451.552584
0.0,30,3451.55259
0.0,30,3451.709787
0.0,30,3451.709851
0.0,30,3451.709865
0.0,30,3451.709872
0.0,30,3451.709879
0.0,30,3451.709885
0.0,30,3451.70989
0.0,30,3451.709896
0.0,30,3451.841914
0.0,30,3451.841968
0.0,30,3451.84198
0.0,30,3451.841987
0.0,30,3451.841993
0.0,30,3451.841999
0.0,30,3451.842005
0.0,30,3451.84201
0.0,30,3452.002646
0.0,30,3452.002705
0.0,30,3452.002717
0.0,30,3452.002725
0.0,30,3452.00273
0.0,30,3452.002736
0.0,30,3452.002742
0.0,30,3452.002747
0.0,30,3452.119524
0.0,30,3452.119592
0.0,30,3452.119603
0.0,30,3452.119611
0.0,30,3452.119619
0.0,30,3452.119627
0.0,30,3452.119635
0.0,30,3452.119645
0.0,30,3452.234702
0.0,30,3452.234754
0.0,30,3452.234766
0.0,30,3452.234773
0.0,30,3452.23478
0.0,30,3452.234786
0.0,30,3452.234791
0.0,30,3452.234796
0.0,30,3452.368568
0.0,30,3452.368647
0.0,30,3452.36866
0.0,30,3452.368666
0.0,30,3452.368672
0.0,30,3452.368678
0.0,30,3452.368684
0.0,30,3452.36869
0.0,30,3452.497806
0.0,30,3452.497867
0.0,30,3452.497887
0.0,30,3452.497895
0.0,30,3452.497901
0.0,30,3452.497907
0.0,30,3452.497913
0.0,30,3452.497919
0.0,30,3452.614318
0.0,30,3452.614393
0.0,30,3452.614403
0.0,30,3452.61441
0.0,30,3452.614416
0.0,30,3452.614421
0.0,30,3452.614426
0.0,30,3452.614431
0.0,30,3452.719265
0.0,30,3452.719334
0.0,30,3452.719348
0.0,30,3452.719355
0.0,30,3452.719363
0.0,30,3452.719372
0.0,30,3452.719378
0.0,30,3452.719383
0.0,30,3452.825211
0.0,30,3452.825274
0.0,30,3452.825285
0.0,30,3452.825292
0.0,30,3452.825297
0.0,30,3452.825303
0.0,30,3452.825308
0.0,30,3452.825313
0.0,30,3452.927669
0.0,30,3452.927725
0.0,30,3452.927736
0.0,30,3452.927742
0.0,30,3452.927748
0.0,30,3452.927753
0.0,30,3452.927758
0.0,30,3452.927763
0.0,30,3453.043088
0.0,30,3453.04315
0.0,30,3453.043162
0.0,30,3453.043169
0.0,30,3453.043176
0.0,30,3453.043181
0.0,30,3453.043187
0.0,30,3453.043192
0.0,30,3453.155315
0.0,30,3453.155394
0.0,30,3453.155409
0.0,30,3453.155437
0.0,30,3453.155448
0.0,30,3453.155454
0.0,30,3453.15546
0.0,30,3453.155466
0.0,30,3453.264727
0.0,30,3453.264782
0.0,30,3453.264793
0.0,30,3453.264799
0.0,30,3453.264805
0.0,30,3453.264811
0.0,30,3453.264816
0.0,30,3453.264821
0.0,30,3453.381956
0.0,30,3453.382019
0.0,30,3453.382035
0.0,30,3453.382043
0.0,30,3453.382051
0.0,30,3453.382058
0.0,30,3453.382065
0.0,30,3453.382075
0.0,30,3453.494736
0.0,30,3453.494795
0.0,30,3453.49481
0.0,30,3453.494817
0.0,30,3453.494823
0.0,30,3453.494828
0.0,30,3453.494833
0.0,30,3453.494838
0.0,30,3453.612469
0.0,30,3453.612532
0.0,30,3453.612546
0.0,30,3453.612555
0.0,30,3453.612562
0.0,30,3453.612571
0.0,30,3453.612576
0.0,30,3453.612581
0.0,30,3453.7259
0.0,30,3453.72621
0.0,30,3453.726317
0.0,30,3453.726365
0.0,30,3453.726377
0.0,30,3453.726392
0.0,30,3453.726399
0.0,30,3453.726405
0.0,30,3453.837841
0.0,30,3453.837903
0.0,30,3453.837915
0.0,30,3453.837921
0.0,30,3453.837927
0.0,30,3453.837933
0.0,30,3453.837938
0.0,30,3453.837945
0.0,30,3453.952113
0.0,30,3453.952183
0.0,30,3453.952195
0.0,30,3453.952203
0.0,30,3453.952212
0.0,30,3453.95222
0.0,30,3453.952226
0.0,30,3453.952232
0.0,30,3454.076627
0.0,30,3454.076769
0.0,30,3454.076811
0.0,30,3454.076824
0.0,30,3454.076832
0.0,30,3454.07684
0.0,30,3454.076845
0.0,30,3454.076851
0.0,30,3454.191781
0.0,30,3454.191845
0.0,30,3454.191857
0.0,30,3454.191865
0.0,30,3454.191871
0.0,30,3454.191877
0.0,30,3454.191883
0.0,30,3454.191888
0.0,30,3454.441489
0.0,30,3454.441565
0.0,30,3454.441581
0.0,30,3454.441589
0.0,30,3454.441597
0.0,30,3454.441603
0.0,30,3454.44161
0.0,30,3454.441616
0.0,30,3454.564198
0.0,30,3454.564259
0.0,30,3454.564271
0.0,30,3454.564278
0.0,30,3454.564284
0.0,30,3454.564289
0.0,30,3454.564295
0.0,30,3454.5643
